Transaction_ID,Date,Movement_Type,Batch_ID,Product_ID,Product_Name,Category,UOM,Warehouse_ID,Zone_ID,Aisle_ID,Bin_ID,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_Sold,Opening_Stock,Unit_Cost_SGD,Unit_Price_SGD,Total_Revenue,Gross_Profit
TRX-100343,2024-12-09,OUTBOUND_SALES,BATCH-847,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,47,412,85.0,145.5,6838.5,2843.5
TRX-100344,2024-12-10,OUTBOUND_SALES,BATCH-215,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,56,264,85.0,145.5,8148.0,3388.0
TRX-100345,2024-12-11,OUTBOUND_SALES,BATCH-438,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,317,85.0,145.5,8730.0,3630.0
TRX-100346,2024-12-12,OUTBOUND_SALES,BATCH-842,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,42,787,85.0,145.5,6111.0,2541.0
TRX-100347,2024-12-13,OUTBOUND_SALES,BATCH-930,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,91,747,85.0,145.5,13240.5,5505.5
TRX-100348,2024-12-14,OUTBOUND_SALES,BATCH-912,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,86,623,85.0,145.5,12513.0,5203.0
TRX-100349,2024-12-15,OUTBOUND_SALES,BATCH-531,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,626,85.0,145.5,13677.0,5687.0
TRX-100350,2024-12-16,OUTBOUND_SALES,BATCH-528,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,50,652,85.0,145.5,7275.0,3025.0
TRX-100351,2024-12-17,OUTBOUND_SALES,BATCH-582,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,61,667,85.0,145.5,8875.5,3690.5
TRX-100352,2024-12-18,OUTBOUND_SALES,BATCH-537,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,56,794,85.0,145.5,8148.0,3388.0
TRX-100353,2024-12-19,OUTBOUND_SALES,BATCH-274,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,59,656,85.0,145.5,8584.5,3569.5
TRX-100354,2024-12-20,OUTBOUND_SALES,BATCH-606,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,91,694,85.0,145.5,13240.5,5505.5
TRX-100355,2024-12-21,OUTBOUND_SALES,BATCH-492,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,82,689,85.0,145.5,11931.0,4961.0
TRX-100356,2024-12-22,OUTBOUND_SALES,BATCH-335,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,73,668,85.0,145.5,10621.5,4416.5
TRX-100357,2024-12-23,OUTBOUND_SALES,BATCH-402,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,51,446,85.0,145.5,7420.5,3085.5
TRX-100358,2024-12-24,OUTBOUND_SALES,BATCH-404,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,511,85.0,145.5,8293.5,3448.5
TRX-100359,2024-12-25,OUTBOUND_SALES,BATCH-843,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,50,677,85.0,145.5,7275.0,3025.0
TRX-100360,2024-12-26,OUTBOUND_SALES,BATCH-612,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,54,796,85.0,145.5,7857.0,3267.0
TRX-100361,2024-12-27,OUTBOUND_SALES,BATCH-878,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,83,665,85.0,145.5,12076.5,5021.5
TRX-100362,2024-12-28,OUTBOUND_SALES,BATCH-762,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,90,579,85.0,145.5,13095.0,5445.0
TRX-100363,2024-12-29,OUTBOUND_SALES,BATCH-798,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,87,269,85.0,145.5,12658.5,5263.5
TRX-100364,2024-12-30,OUTBOUND_SALES,BATCH-648,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,64,254,85.0,145.5,9312.0,3872.0
TRX-100365,2024-12-31,OUTBOUND_SALES,BATCH-584,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,65,779,85.0,145.5,9457.5,3932.5
TRX-100366,2025-01-01,OUTBOUND_SALES,BATCH-615,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,66,506,85.0,145.5,9603.0,3993.0
TRX-100367,2025-01-02,OUTBOUND_SALES,BATCH-805,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,67,356,85.0,145.5,9748.5,4053.5
TRX-100368,2025-01-03,OUTBOUND_SALES,BATCH-760,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,78,680,85.0,145.5,11349.0,4719.0
TRX-100369,2025-01-04,OUTBOUND_SALES,BATCH-158,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,433,85.0,145.5,13677.0,5687.0
TRX-100370,2025-01-05,OUTBOUND_SALES,BATCH-855,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,98,627,85.0,145.5,14259.0,5929.0
TRX-100371,2025-01-06,OUTBOUND_SALES,BATCH-440,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,59,438,85.0,145.5,8584.5,3569.5
TRX-100372,2025-01-07,OUTBOUND_SALES,BATCH-547,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,63,369,85.0,145.5,9166.5,3811.5
TRX-100373,2025-01-08,OUTBOUND_SALES,BATCH-592,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,738,85.0,145.5,8730.0,3630.0
TRX-100374,2025-01-09,OUTBOUND_SALES,BATCH-555,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,70,281,85.0,145.5,10185.0,4235.0
TRX-100375,2025-01-10,OUTBOUND_SALES,BATCH-560,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,91,480,85.0,145.5,13240.5,5505.5
TRX-100376,2025-01-11,OUTBOUND_SALES,BATCH-306,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,81,794,85.0,145.5,11785.5,4900.5
TRX-100377,2025-01-12,OUTBOUND_SALES,BATCH-517,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,101,607,85.0,145.5,14695.5,6110.5
TRX-100378,2025-01-13,OUTBOUND_SALES,BATCH-291,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,46,231,85.0,145.5,6693.0,2783.0
TRX-100379,2025-01-14,OUTBOUND_SALES,BATCH-163,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,74,471,85.0,145.5,10767.0,4477.0
TRX-100380,2025-01-15,OUTBOUND_SALES,BATCH-594,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,776,85.0,145.5,8293.5,3448.5
TRX-100381,2025-01-16,OUTBOUND_SALES,BATCH-626,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,59,729,85.0,145.5,8584.5,3569.5
TRX-100382,2025-01-17,OUTBOUND_SALES,BATCH-408,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,77,753,85.0,145.5,11203.5,4658.5
TRX-100383,2025-01-18,OUTBOUND_SALES,BATCH-701,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,104,628,85.0,145.5,15132.0,6292.0
TRX-100384,2025-01-19,OUTBOUND_SALES,BATCH-348,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,106,441,85.0,145.5,15423.0,6413.0
TRX-100385,2025-01-20,OUTBOUND_SALES,BATCH-422,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,58,424,85.0,145.5,8439.0,3509.0
TRX-100386,2025-01-21,OUTBOUND_SALES,BATCH-831,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,51,306,85.0,145.5,7420.5,3085.5
TRX-100387,2025-01-22,OUTBOUND_SALES,BATCH-292,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,76,330,85.0,145.5,11058.0,4598.0
TRX-100388,2025-01-23,OUTBOUND_SALES,BATCH-389,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,47,251,85.0,145.5,6838.5,2843.5
TRX-100389,2025-01-24,OUTBOUND_SALES,BATCH-586,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,98,209,85.0,145.5,14259.0,5929.0
TRX-100390,2025-01-25,OUTBOUND_SALES,BATCH-889,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,81,588,85.0,145.5,11785.5,4900.5
TRX-100391,2025-01-26,OUTBOUND_SALES,BATCH-483,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,106,463,85.0,145.5,15423.0,6413.0
TRX-100392,2025-01-27,OUTBOUND_SALES,BATCH-485,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,77,568,85.0,145.5,11203.5,4658.5
TRX-100393,2025-01-28,OUTBOUND_SALES,BATCH-625,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,217,85.0,145.5,8730.0,3630.0
TRX-100394,2025-01-29,OUTBOUND_SALES,BATCH-929,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,63,250,85.0,145.5,9166.5,3811.5
TRX-100395,2025-01-30,OUTBOUND_SALES,BATCH-145,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,58,361,85.0,145.5,8439.0,3509.0
TRX-100396,2025-01-31,OUTBOUND_SALES,BATCH-365,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,732,85.0,145.5,13677.0,5687.0
TRX-100397,2025-02-01,OUTBOUND_SALES,BATCH-787,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,82,692,85.0,145.5,11931.0,4961.0
TRX-100398,2025-02-02,OUTBOUND_SALES,BATCH-854,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,108,256,85.0,145.5,15714.0,6534.0
TRX-100399,2025-02-03,OUTBOUND_SALES,BATCH-101,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,54,739,85.0,145.5,7857.0,3267.0
TRX-100400,2025-02-04,OUTBOUND_SALES,BATCH-158,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,62,680,85.0,145.5,9021.0,3751.0
TRX-100401,2025-02-05,OUTBOUND_SALES,BATCH-717,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,68,510,85.0,145.5,9894.0,4114.0
TRX-100402,2025-02-06,OUTBOUND_SALES,BATCH-439,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,61,524,85.0,145.5,8875.5,3690.5
TRX-100403,2025-02-07,OUTBOUND_SALES,BATCH-397,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,118,755,85.0,145.5,17169.0,7139.0
TRX-100404,2025-02-08,OUTBOUND_SALES,BATCH-515,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,86,391,85.0,145.5,12513.0,5203.0
TRX-100405,2025-02-09,OUTBOUND_SALES,BATCH-898,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,103,219,85.0,145.5,14986.5,6231.5
TRX-100406,2025-02-10,OUTBOUND_SALES,BATCH-141,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,671,85.0,145.5,8730.0,3630.0
TRX-100407,2025-02-11,OUTBOUND_SALES,BATCH-945,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,75,544,85.0,145.5,10912.5,4537.5
TRX-100408,2025-02-12,OUTBOUND_SALES,BATCH-297,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,51,796,85.0,145.5,7420.5,3085.5
TRX-100409,2025-02-13,OUTBOUND_SALES,BATCH-273,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,64,790,85.0,145.5,9312.0,3872.0
TRX-100410,2025-02-14,OUTBOUND_SALES,BATCH-256,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,229,85.0,145.5,12804.0,5324.0
TRX-100411,2025-02-15,OUTBOUND_SALES,BATCH-705,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,76,638,85.0,145.5,11058.0,4598.0
TRX-100412,2025-02-16,OUTBOUND_SALES,BATCH-596,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,100,575,85.0,145.5,14550.0,6050.0
TRX-100413,2025-02-17,OUTBOUND_SALES,BATCH-852,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,69,374,85.0,145.5,10039.5,4174.5
TRX-100414,2025-02-18,OUTBOUND_SALES,BATCH-461,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,96,286,85.0,145.5,13968.0,5808.0
TRX-100415,2025-02-19,OUTBOUND_SALES,BATCH-145,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,67,343,85.0,145.5,9748.5,4053.5
TRX-100416,2025-02-20,OUTBOUND_SALES,BATCH-540,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,64,778,85.0,145.5,9312.0,3872.0
TRX-100417,2025-02-21,OUTBOUND_SALES,BATCH-145,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,93,736,85.0,145.5,13531.5,5626.5
TRX-100418,2025-02-22,OUTBOUND_SALES,BATCH-390,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,93,518,85.0,145.5,13531.5,5626.5
TRX-100419,2025-02-23,OUTBOUND_SALES,BATCH-550,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,673,85.0,145.5,13677.0,5687.0
TRX-100420,2025-02-24,OUTBOUND_SALES,BATCH-594,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,67,653,85.0,145.5,9748.5,4053.5
TRX-100421,2025-02-25,OUTBOUND_SALES,BATCH-350,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,59,356,85.0,145.5,8584.5,3569.5
TRX-100422,2025-02-26,OUTBOUND_SALES,BATCH-712,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,72,714,85.0,145.5,10476.0,4356.0
TRX-100423,2025-02-27,OUTBOUND_SALES,BATCH-499,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,75,705,85.0,145.5,10912.5,4537.5
TRX-100424,2025-02-28,OUTBOUND_SALES,BATCH-454,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,724,85.0,145.5,13677.0,5687.0
TRX-100425,2025-03-01,OUTBOUND_SALES,BATCH-264,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,68,338,85.0,145.5,9894.0,4114.0
TRX-100426,2025-03-02,OUTBOUND_SALES,BATCH-301,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,685,85.0,145.5,12804.0,5324.0
TRX-100427,2025-03-03,OUTBOUND_SALES,BATCH-313,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,76,595,85.0,145.5,11058.0,4598.0
TRX-100428,2025-03-04,OUTBOUND_SALES,BATCH-295,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,67,631,85.0,145.5,9748.5,4053.5
